,Instrument,Date,Price Open,Price High,Price Low,Price Close,Volume
1262,AAPL.O,2016-01-05T00:00:00Z,26.4375,26.4625,25.6025,25.6775,223163968
1263,AAPL.O,2016-01-06T00:00:00Z,25.14,25.5925,24.9675,25.175,273829552
1264,AAPL.O,2016-01-07T00:00:00Z,24.67,25.0325,24.1075,24.1125,324377712
1265,AAPL.O,2016-01-08T00:00:00Z,24.6375,24.7775,24.19,24.24,283192064
1266,AAPL.O,2016-01-11T00:00:00Z,24.7425,24.765,24.335,24.6325,198957508
1267,AAPL.O,2016-01-12T00:00:00Z,25.1375,25.1725,24.709975,24.99,196616908
1268,AAPL.O,2016-01-13T00:00:00Z,25.08,25.2975,24.325,24.3475,249758524
1269,AAPL.O,2016-01-14T00:00:00Z,24.49,25.12,23.935,24.88,252680508
1270,AAPL.O,2016-01-15T00:00:00Z,24.05,24.4275,23.84,24.2825,319335564
1271,AAPL.O,2016-01-19T00:00:00Z,24.6025,24.6625,23.875,24.165,212350988
1272,AAPL.O,2016-01-20T00:00:00Z,23.775,24.547425,23.355,24.1975,289337664
1273,AAPL.O,2016-01-21T00:00:00Z,24.265,24.47,23.735,24.075,208645852
1274,AAPL.O,2016-01-22T00:00:00Z,24.6575,25.365,24.5925,25.355,263201868
1275,AAPL.O,2016-01-25T00:00:00Z,25.38,25.3825,24.8025,24.86,207178100
1276,AAPL.O,2016-01-26T00:00:00Z,24.9825,25.22,24.5175,24.9975,300308008
1277,AAPL.O,2016-01-27T00:00:00Z,24.01,24.157225,23.335,23.355,533478696
1278,AAPL.O,2016-01-28T00:00:00Z,23.4475,23.63,23.0975,23.5225,222715300
1279,AAPL.O,2016-01-29T00:00:00Z,23.6975,24.335,23.5875,24.335,257666016
1280,AAPL.O,2016-02-01T00:00:00Z,24.1175,24.1775,23.85,24.1075,163774164
1281,AAPL.O,2016-02-02T00:00:00Z,23.855,24.01,23.57,23.62,149428860
1282,AAPL.O,2016-02-03T00:00:00Z,23.75,24.21,23.52,24.0875,183857176
1283,AAPL.O,2016-02-04T00:00:00Z,23.965,24.3325,23.7975,24.15,185886608
1284,AAPL.O,2016-02-05T00:00:00Z,24.13,24.23,23.4225,23.505,185672256
1285,AAPL.O,2016-02-08T00:00:00Z,23.2825,23.925,23.26,23.7525,216085500
1286,AAPL.O,2016-02-09T00:00:00Z,23.5725,23.985,23.4825,23.7475,177324780
1287,AAPL.O,2016-02-10T00:00:00Z,23.98,24.0875,23.525,23.5675,169374404
1288,AAPL.O,2016-02-11T00:00:00Z,23.4475,23.68,23.1475,23.425,200298844
1289,AAPL.O,2016-02-12T00:00:00Z,23.5475,23.625,23.2525,23.4975,161405524
1290,AAPL.O,2016-02-16T00:00:00Z,23.755,24.2125,23.6525,24.16,196231664
1291,AAPL.O,2016-02-17T00:00:00Z,24.1675,24.5525,24.0375,24.53,179452972
1292,AAPL.O,2016-02-18T00:00:00Z,24.71,24.7225,24.02275,24.065,156083932
1293,AAPL.O,2016-02-19T00:00:00Z,24.0,24.189975,23.95,24.01,141496692
1294,AAPL.O,2016-02-22T00:00:00Z,24.0775,24.225,23.98,24.22,137123032
1295,AAPL.O,2016-02-23T00:00:00Z,24.1,24.125,23.6375,23.6725,127770532
1296,AAPL.O,2016-02-24T00:00:00Z,23.495,24.095,23.33,24.025,145022980
1297,AAPL.O,2016-02-25T00:00:00Z,24.0125,24.19,23.8125,24.19,110330636
1298,AAPL.O,2016-02-26T00:00:00Z,24.3,24.505925,24.145,24.2275,115964524
1299,AAPL.O,2016-02-29T00:00:00Z,24.215,24.5575,24.1625,24.1725,140865108
1300,AAPL.O,2016-03-01T00:00:00Z,24.4125,25.1925,24.355,25.1325,201628588
1301,AAPL.O,2016-03-02T00:00:00Z,25.1275,25.2225,24.91,25.1875,132678240
1302,AAPL.O,2016-03-03T00:00:00Z,25.145,25.427475,25.1125,25.375,147822968
1303,AAPL.O,2016-03-04T00:00:00Z,25.5925,25.9375,25.3425,25.7525,184220400
1304,AAPL.O,2016-03-07T00:00:00Z,25.5975,25.7075,25.24,25.4675,143663240
1305,AAPL.O,2016-03-08T00:00:00Z,25.195,25.44,25.1,25.2575,126247556
1306,AAPL.O,2016-03-09T00:00:00Z,25.3275,25.395,25.0675,25.28,108806732
1307,AAPL.O,2016-03-10T00:00:00Z,25.3525,25.56,25.0375,25.2925,134054308
1308,AAPL.O,2016-03-11T00:00:00Z,25.56,25.57,25.375,25.565,109632948
1309,AAPL.O,2016-03-14T00:00:00Z,25.4775,25.7275,25.445,25.63,100304248
1310,AAPL.O,2016-03-15T00:00:00Z,25.99,26.295,25.9625,26.145,160270936
1311,AAPL.O,2016-03-16T00:00:00Z,26.1525,26.5775,26.1475,26.4925,153213972
1312,AAPL.O,2016-03-17T00:00:00Z,26.38,26.6175,26.24,26.45,137682820
1313,AAPL.O,2016-03-18T00:00:00Z,26.585,26.625,26.2975,26.48,176820684
1314,AAPL.O,2016-03-21T00:00:00Z,26.4825,26.9125,26.285025,26.4775,142010712
1315,AAPL.O,2016-03-22T00:00:00Z,26.3125,26.8225,26.3025,26.68,129777500
1316,AAPL.O,2016-03-23T00:00:00Z,26.62,26.7675,26.475,26.5325,102813980
1317,AAPL.O,2016-03-24T00:00:00Z,26.3675,26.5625,26.2225,26.4175,104531820
1318,AAPL.O,2016-03-28T00:00:00Z,26.5,26.5475,26.265,26.2975,77645488
1319,AAPL.O,2016-03-29T00:00:00Z,26.2225,26.9475,26.22,26.92,124760332
1320,AAPL.O,2016-03-30T00:00:00Z,27.1625,27.605,27.15,27.39,182404596
1321,AAPL.O,2016-03-31T00:00:00Z,27.43,27.475,27.22,27.2475,103553796
1322,AAPL.O,2016-04-01T00:00:00Z,27.195,27.5,27.05,27.4975,103495800
1323,AAPL.O,2016-04-04T00:00:00Z,27.605,28.0475,27.5675,27.78,149424816
1324,AAPL.O,2016-04-05T00:00:00Z,27.3775,27.6825,27.355,27.4525,106314608
1325,AAPL.O,2016-04-06T00:00:00Z,27.5575,27.745,27.3,27.74,105616308
1326,AAPL.O,2016-04-07T00:00:00Z,27.4875,27.605,27.03025,27.135,127207480
1327,AAPL.O,2016-04-08T00:00:00Z,27.2275,27.4425,27.0425,27.165,94326960
1328,AAPL.O,2016-04-11T00:00:00Z,27.2425,27.6525,27.2075,27.255,117630072
1329,AAPL.O,2016-04-12T00:00:00Z,27.335,27.625,27.165,27.61,108929300
1330,AAPL.O,2016-04-13T00:00:00Z,27.7,28.085,27.7,28.01,133029264
1331,AAPL.O,2016-04-14T00:00:00Z,27.905,28.0975,27.8325,28.025,101895692
1332,AAPL.O,2016-04-15T00:00:00Z,28.0275,28.075,27.4325,27.4625,187755876
1333,AAPL.O,2016-04-18T00:00:00Z,27.2225,27.2375,26.735,26.87,243285844
1334,AAPL.O,2016-04-19T00:00:00Z,26.97,27.0,26.5575,26.7275,129539516
1335,AAPL.O,2016-04-20T00:00:00Z,26.66,27.0225,26.515,26.7825,122444120
1336,AAPL.O,2016-04-21T00:00:00Z,26.7325,26.7325,26.38,26.4925,126210100
1337,AAPL.O,2016-04-22T00:00:00Z,26.2525,26.62,26.155,26.42,134732484
1338,AAPL.O,2016-04-25T00:00:00Z,26.25,26.4125,26.1275,26.27,112126352
1339,AAPL.O,2016-04-26T00:00:00Z,25.9775,26.325,25.9775,26.0875,224064660
1340,AAPL.O,2016-04-27T00:00:00Z,24.0,24.6775,23.92,24.455,458408568
1341,AAPL.O,2016-04-28T00:00:00Z,24.4025,24.47,23.5625,23.7075,328970760
1342,AAPL.O,2016-04-29T00:00:00Z,23.4975,23.68,23.1275,23.435,274125912
1343,AAPL.O,2016-05-02T00:00:00Z,23.49125,23.52,23.1,23.41,192640416
1344,AAPL.O,2016-05-03T00:00:00Z,23.55,23.935,23.42,23.795,227325108
1345,AAPL.O,2016-05-04T00:00:00Z,23.8,23.975,23.455,23.5475,164101900
1346,AAPL.O,2016-05-05T00:00:00Z,23.5,23.5175,23.17,23.31,143562000
1347,AAPL.O,2016-05-06T00:00:00Z,23.3425,23.3625,22.9625,23.18,174799544
1348,AAPL.O,2016-05-09T00:00:00Z,23.25,23.4425,23.1475,23.1975,131745744
1349,AAPL.O,2016-05-10T00:00:00Z,23.3325,23.3925,23.0275,23.355,134747344
1350,AAPL.O,2016-05-11T00:00:00Z,23.37,23.3925,23.115,23.1275,114876436
1351,AAPL.O,2016-05-12T00:00:00Z,23.18,23.195,22.3675,22.585,305258760
1352,AAPL.O,2016-05-13T00:00:00Z,22.5,22.9175,22.5,22.63,177571060
1353,AAPL.O,2016-05-16T00:00:00Z,23.0975,23.5975,22.9125,23.47,245039024
1354,AAPL.O,2016-05-17T00:00:00Z,23.6375,23.675,23.2525,23.3725,187667756
1355,AAPL.O,2016-05-18T00:00:00Z,23.54,23.8025,23.4725,23.64,168249564
1356,AAPL.O,2016-05-19T00:00:00Z,23.66,23.66,23.3925,23.55,121768400
1357,AAPL.O,2016-05-20T00:00:00Z,23.66,23.8575,23.63,23.805,128103872
1358,AAPL.O,2016-05-23T00:00:00Z,23.9675,24.2975,23.9175,24.1075,152074572
1359,AAPL.O,2016-05-24T00:00:00Z,24.305,24.5225,24.21,24.475,140560696
1360,AAPL.O,2016-05-25T00:00:00Z,24.6675,24.935,24.5275,24.905,154568432
1361,AAPL.O,2016-05-26T00:00:00Z,24.92,25.1825,24.66,25.1025,225324636
1362,AAPL.O,2016-05-27T00:00:00Z,24.86,25.1175,24.81125,25.0875,145364960
1363,AAPL.O,2016-05-31T00:00:00Z,24.9,25.1,24.705,24.965,169228848
1364,AAPL.O,2016-06-01T00:00:00Z,24.755,24.885,24.5825,24.615,116693140
1365,AAPL.O,2016-06-02T00:00:00Z,24.4,24.46,24.1575,24.43,160766400
1366,AAPL.O,2016-06-03T00:00:00Z,24.4475,24.5675,24.3625,24.48,114019552
1367,AAPL.O,2016-06-06T00:00:00Z,24.4975,25.4725,24.3875,24.6575,93170016
1368,AAPL.O,2016-06-07T00:00:00Z,24.8125,24.9675,24.74,24.7575,89637800
1369,AAPL.O,2016-06-08T00:00:00Z,24.755,24.89,24.67,24.735,83392524
1370,AAPL.O,2016-06-09T00:00:00Z,24.625,24.9975,24.615,24.9125,106405416
1371,AAPL.O,2016-06-10T00:00:00Z,24.6325,24.836425,24.62,24.7075,126851744
1372,AAPL.O,2016-06-13T00:00:00Z,24.6725,24.78,24.275,24.335,152081976
1373,AAPL.O,2016-06-14T00:00:00Z,24.33,24.61875,24.1875,24.365,127727776
1374,AAPL.O,2016-06-15T00:00:00Z,24.455,24.6025,24.2575,24.285,117780908
1375,AAPL.O,2016-06-16T00:00:00Z,24.1125,24.4375,24.0175,24.3875,125307260
1376,AAPL.O,2016-06-17T00:00:00Z,24.155,24.1625,23.825,23.8325,244032876
1377,AAPL.O,2016-06-20T00:00:00Z,24.0,24.1425,23.7575,23.775,137647604
1378,AAPL.O,2016-06-21T00:00:00Z,23.735,24.0875,23.669,23.9775,142185432
1379,AAPL.O,2016-06-22T00:00:00Z,24.0625,24.2225,23.8375,23.8875,116876488
1380,AAPL.O,2016-06-23T00:00:00Z,23.985,24.0725,23.8125,24.025,128960748
1381,AAPL.O,2016-06-24T00:00:00Z,23.2275,23.66375,23.1625,23.35,301245424
1382,AAPL.O,2016-06-27T00:00:00Z,23.25,23.2625,22.875,23.01,186488752
1383,AAPL.O,2016-06-28T00:00:00Z,23.225,23.415,23.035,23.3975,161779656
1384,AAPL.O,2016-06-29T00:00:00Z,23.4925,23.6375,23.4075,23.6,146124024
1385,AAPL.O,2016-06-30T00:00:00Z,23.61,23.9425,23.575,23.9,143345424
1386,AAPL.O,2016-07-01T00:00:00Z,23.8725,24.11625,23.8325,23.9725,104106160
1387,AAPL.O,2016-07-05T00:00:00Z,23.8475,23.85,23.615,23.7475,110820840
1388,AAPL.O,2016-07-06T00:00:00Z,23.65,23.915,23.5925,23.8825,123796360
1389,AAPL.O,2016-07-07T00:00:00Z,23.925,24.125,23.905,23.985,100558232
1390,AAPL.O,2016-07-08T00:00:00Z,24.1225,24.2225,24.0125,24.17,115648412
1391,AAPL.O,2016-07-11T00:00:00Z,24.1875,24.4125,24.1825,24.245,95179780
1392,AAPL.O,2016-07-12T00:00:00Z,24.2925,24.425,24.28,24.355,96669852
1393,AAPL.O,2016-07-13T00:00:00Z,24.3525,24.4175,24.21,24.2175,103568684
1394,AAPL.O,2016-07-14T00:00:00Z,24.3475,24.7475,24.33,24.6975,155675988
1395,AAPL.O,2016-07-15T00:00:00Z,24.73,24.825,24.625,24.695,120547960
1396,AAPL.O,2016-07-18T00:00:00Z,24.675,25.0325,24.65,24.9575,145975468
1397,AAPL.O,2016-07-19T00:00:00Z,24.89,25.0,24.835,24.9675,95119696
1398,AAPL.O,2016-07-20T00:00:00Z,25.0,25.115,24.93375,24.99,105103872
1399,AAPL.O,2016-07-21T00:00:00Z,24.9575,25.25,24.7825,24.8575,130808112
1400,AAPL.O,2016-07-22T00:00:00Z,24.815,24.825,24.5775,24.665,113254676
1401,AAPL.O,2016-07-25T00:00:00Z,24.5625,24.71,24.23,24.335,161531684
1402,AAPL.O,2016-07-26T00:00:00Z,24.205,24.4925,24.105,24.1675,224959288
1403,AAPL.O,2016-07-27T00:00:00Z,26.06625,26.0875,25.6875,25.7375,369379280
1404,AAPL.O,2016-07-28T00:00:00Z,25.7075,26.1125,25.705,26.085,159479356
1405,AAPL.O,2016-07-29T00:00:00Z,26.0475,26.1375,25.92,26.0525,110934752
1406,AAPL.O,2016-08-01T00:00:00Z,26.1025,26.5375,26.1025,26.5125,152671484
1407,AAPL.O,2016-08-02T00:00:00Z,26.5125,26.5175,26.0,26.12,135266224
1408,AAPL.O,2016-08-03T00:00:00Z,26.2025,26.46,26.1925,26.4475,120810564
1409,AAPL.O,2016-08-04T00:00:00Z,26.395,26.5,26.32,26.4675,109634600
1410,AAPL.O,2016-08-05T00:00:00Z,26.5675,26.9125,26.545,26.87,162213608
1411,AAPL.O,2016-08-08T00:00:00Z,26.88,27.0925,26.79,27.0925,112148880
1412,AAPL.O,2016-08-09T00:00:00Z,27.0575,27.235,27.0025,27.2025,105260816
1413,AAPL.O,2016-08-10T00:00:00Z,27.1775,27.225,26.94,27.0,96034020
1414,AAPL.O,2016-08-11T00:00:00Z,27.13,27.2325,26.9625,26.9825,109938024
1415,AAPL.O,2016-08-12T00:00:00Z,26.945,27.11,26.945,27.045,74641736
1416,AAPL.O,2016-08-15T00:00:00Z,27.035,27.385,27.02,27.37,103472836
1417,AAPL.O,2016-08-16T00:00:00Z,27.4075,27.5575,27.3025,27.345,135177792
1418,AAPL.O,2016-08-17T00:00:00Z,27.275,27.3425,27.085,27.305,101423904
1419,AAPL.O,2016-08-18T00:00:00Z,27.3075,27.4,27.255,27.27,87938812
1420,AAPL.O,2016-08-19T00:00:00Z,27.1925,27.4225,27.09,27.34,101472288
1421,AAPL.O,2016-08-22T00:00:00Z,27.215,27.275,26.9625,27.1275,103280920
1422,AAPL.O,2016-08-23T00:00:00Z,27.1475,27.33,27.1325,27.2125,85030676
1423,AAPL.O,2016-08-24T00:00:00Z,27.14125,27.1875,26.92,27.0075,94700324
1424,AAPL.O,2016-08-25T00:00:00Z,26.8475,26.97,26.67,26.8925,100344992
1425,AAPL.O,2016-08-26T00:00:00Z,26.8525,26.9875,26.5775,26.735,111065164
1426,AAPL.O,2016-08-29T00:00:00Z,26.655,26.86,26.5725,26.705,99881200
1427,AAPL.O,2016-08-30T00:00:00Z,26.45,26.625,26.375,26.5,99455780
1428,AAPL.O,2016-08-31T00:00:00Z,26.415,26.642475,26.41,26.525,118649624
1429,AAPL.O,2016-09-01T00:00:00Z,26.535,26.7,26.405,26.6825,106806092
1430,AAPL.O,2016-09-02T00:00:00Z,26.925,27.0,26.705,26.9325,107209800
1431,AAPL.O,2016-09-06T00:00:00Z,26.975,27.075,26.8775,26.925,107521564
1432,AAPL.O,2016-09-07T00:00:00Z,26.9575,27.19,26.7675,27.09,169457312
1433,AAPL.O,2016-09-08T00:00:00Z,26.8125,26.8175,26.31,26.38,212008104
1434,AAPL.O,2016-09-09T00:00:00Z,26.16,26.43,25.7825,25.7825,186227936
1435,AAPL.O,2016-09-12T00:00:00Z,25.6625,26.43,25.6325,26.36,181171080
1436,AAPL.O,2016-09-13T00:00:00Z,26.8775,27.1975,26.81,26.9875,248704760
1437,AAPL.O,2016-09-14T00:00:00Z,27.1825,28.2575,27.15,27.9425,449361272
1438,AAPL.O,2016-09-15T00:00:00Z,28.465,28.9325,28.3725,28.8925,362452708
1439,AAPL.O,2016-09-16T00:00:00Z,28.78,29.0325,28.51,28.73,319547644
1440,AAPL.O,2016-09-19T00:00:00Z,28.7975,29.045,28.3125,28.395,188092184
1441,AAPL.O,2016-09-20T00:00:00Z,28.2625,28.53,28.1275,28.3925,138057076
1442,AAPL.O,2016-09-21T00:00:00Z,28.4625,28.49725,28.11025,28.3875,144012740
1443,AAPL.O,2016-09-22T00:00:00Z,28.5875,28.735,28.5,28.655,124295936
1444,AAPL.O,2016-09-23T00:00:00Z,28.605,28.6975,27.8875,28.1775,209924604
1445,AAPL.O,2016-09-26T00:00:00Z,27.91,28.3475,27.8875,28.22,119477768
1446,AAPL.O,2016-09-27T00:00:00Z,28.25,28.295,28.085,28.2725,98429648
1447,AAPL.O,2016-09-28T00:00:00Z,28.4225,28.66,28.3575,28.4875,118564340
1448,AAPL.O,2016-09-29T00:00:00Z,28.29,28.45,27.95,28.045,143547960
1449,AAPL.O,2016-09-30T00:00:00Z,28.115,28.3425,27.95,28.2625,145516424
1450,AAPL.O,2016-10-03T00:00:00Z,28.1775,28.2625,28.07,28.13,86807040
1451,AAPL.O,2016-10-04T00:00:00Z,28.265,28.5775,28.1575,28.25,118947340
1452,AAPL.O,2016-10-05T00:00:00Z,28.35,28.415,28.1725,28.2625,85812356
1453,AAPL.O,2016-10-06T00:00:00Z,28.425,28.585,28.2825,28.4725,115117252
1454,AAPL.O,2016-10-07T00:00:00Z,28.5775,28.64,28.3775,28.515,97433772
1455,AAPL.O,2016-10-10T00:00:00Z,28.755,29.1875,28.68,29.0125,144943824
1456,AAPL.O,2016-10-11T00:00:00Z,29.425,29.6725,29.05,29.075,256164172
1457,AAPL.O,2016-10-12T00:00:00Z,29.3375,29.495,29.1875,29.335,150347148
1458,AAPL.O,2016-10-13T00:00:00Z,29.1975,29.36,28.93,29.245,140769624
1459,AAPL.O,2016-10-14T00:00:00Z,29.47,29.5425,29.2825,29.4075,142608764
1460,AAPL.O,2016-10-17T00:00:00Z,29.3325,29.46,29.195,29.3875,94499584
1461,AAPL.O,2016-10-18T00:00:00Z,29.545,29.5525,29.3625,29.3675,98213912
1462,AAPL.O,2016-10-19T00:00:00Z,29.3125,29.44,28.45,29.28,80138376
1463,AAPL.O,2016-10-20T00:00:00Z,29.215,29.345,29.0825,29.265,96503204
1464,AAPL.O,2016-10-21T00:00:00Z,29.2025,29.2275,29.07,29.15,92770660
1465,AAPL.O,2016-10-24T00:00:00Z,29.275,29.435,29.25,29.4125,94154692
1466,AAPL.O,2016-10-25T00:00:00Z,29.4875,29.59,29.3275,29.5625,192515880
1467,AAPL.O,2016-10-26T00:00:00Z,28.5775,28.925,28.3275,28.8975,264536876
1468,AAPL.O,2016-10-27T00:00:00Z,28.8475,28.965,28.525,28.62,138248180
1469,AAPL.O,2016-10-28T00:00:00Z,28.4675,28.8025,28.3625,28.43,151446648
1470,AAPL.O,2016-10-31T00:00:00Z,28.4125,28.5575,28.3,28.385,105677592
1471,AAPL.O,2016-11-01T00:00:00Z,28.365,28.4425,27.6325,27.8725,175303248
1472,AAPL.O,2016-11-02T00:00:00Z,27.85,28.0875,27.8075,27.8975,113326836
1473,AAPL.O,2016-11-03T00:00:00Z,27.745,27.865,27.3875,27.4575,107730408
1474,AAPL.O,2016-11-04T00:00:00Z,27.1325,27.5625,27.0275,27.21,123347988
1475,AAPL.O,2016-11-07T00:00:00Z,27.52,27.6275,27.365,27.6025,130240000
1476,AAPL.O,2016-11-08T00:00:00Z,27.5775,27.93,27.425,27.765,97016716
1477,AAPL.O,2016-11-09T00:00:00Z,27.47,27.83,27.0125,27.72,236705444
1478,AAPL.O,2016-11-10T00:00:00Z,27.7725,27.7725,26.4575,26.9475,228538164
1479,AAPL.O,2016-11-11T00:00:00Z,26.78,27.2175,26.6375,27.1075,136575592
1480,AAPL.O,2016-11-14T00:00:00Z,26.9275,26.95225,26.02,26.4275,204702016
1481,AAPL.O,2016-11-15T00:00:00Z,26.6425,26.92,26.539825,26.7775,129058040
1482,AAPL.O,2016-11-16T00:00:00Z,26.675,27.5575,26.65,27.4975,235362088
1483,AAPL.O,2016-11-17T00:00:00Z,27.4525,27.5875,27.2075,27.4875,110528012
1484,AAPL.O,2016-11-18T00:00:00Z,27.43,27.635,27.415,27.515,113715668
1485,AAPL.O,2016-11-21T00:00:00Z,27.53,27.9975,27.5025,27.9325,117058284
1486,AAPL.O,2016-11-22T00:00:00Z,27.9875,28.105,27.85,27.95,103862136
1487,AAPL.O,2016-11-23T00:00:00Z,27.84,27.8775,27.5825,27.8075,109705576
1488,AAPL.O,2016-11-25T00:00:00Z,27.7825,27.9675,27.7375,27.9475,45903688
1489,AAPL.O,2016-11-28T00:00:00Z,27.8575,28.11625,27.8475,27.8925,108775932
1490,AAPL.O,2016-11-29T00:00:00Z,27.695,28.0075,27.5175,27.865,114115000
1491,AAPL.O,2016-11-30T00:00:00Z,27.9,28.05,27.5675,27.63,144649032
1492,AAPL.O,2016-12-01T00:00:00Z,27.59125,27.735,27.2575,27.3725,148347448
1493,AAPL.O,2016-12-02T00:00:00Z,27.2925,27.5225,27.2125,27.475,106111988
1494,AAPL.O,2016-12-05T00:00:00Z,27.5,27.5075,27.0625,27.2775,137298160
1495,AAPL.O,2016-12-06T00:00:00Z,27.375,27.59,27.2975,27.4875,104781848
1496,AAPL.O,2016-12-07T00:00:00Z,27.315,27.7975,27.29,27.7575,119994876
1497,AAPL.O,2016-12-08T00:00:00Z,27.715,28.1075,27.65,28.03,108273264
1498,AAPL.O,2016-12-09T00:00:00Z,28.0775,28.675,28.0775,28.4875,137610508
1499,AAPL.O,2016-12-12T00:00:00Z,28.3225,28.75,28.1225,28.325,105497508
1500,AAPL.O,2016-12-13T00:00:00Z,28.46,28.98,28.4375,28.7975,174935244
1501,AAPL.O,2016-12-14T00:00:00Z,28.76,29.05,28.745,28.7975,136127336
1502,AAPL.O,2016-12-15T00:00:00Z,28.845,29.1825,28.8075,28.955,186098176
1503,AAPL.O,2016-12-16T00:00:00Z,29.1175,29.125,28.91125,28.9925,177404536
1504,AAPL.O,2016-12-19T00:00:00Z,28.95,29.345,28.9375,29.16,111117692
1505,AAPL.O,2016-12-20T00:00:00Z,29.185,29.375,29.17,29.2375,85699860
1506,AAPL.O,2016-12-21T00:00:00Z,29.2,29.35,29.195,29.265,95132660
1507,AAPL.O,2016-12-22T00:00:00Z,29.0875,29.1275,28.91,29.0725,104343416
1508,AAPL.O,2016-12-23T00:00:00Z,28.8975,29.13,28.8975,29.13,56997936
1509,AAPL.O,2016-12-27T00:00:00Z,29.13,29.45,29.1225,29.315,73187420
1510,AAPL.O,2016-12-28T00:00:00Z,29.38,29.50415,29.05,29.19,83623568
1511,AAPL.O,2016-12-29T00:00:00Z,29.1125,29.277375,29.1,29.1825,60158076
1512,AAPL.O,2016-12-30T00:00:00Z,29.1625,29.3,28.8575,28.955,122345060
1513,AAPL.O,2017-01-03T00:00:00Z,28.95,29.0825,28.69,29.0375,115127460
1514,AAPL.O,2017-01-04T00:00:00Z,28.9625,29.1275,28.9375,29.005,84472464
1515,AAPL.O,2017-01-05T00:00:00Z,28.98,29.21605,28.9525,29.1525,88774348
1516,AAPL.O,2017-01-06T00:00:00Z,29.195,29.54,29.1175,29.4775,127007600
1517,AAPL.O,2017-01-09T00:00:00Z,29.4875,29.8575,29.485,29.7475,134247792
1518,AAPL.O,2017-01-10T00:00:00Z,29.6925,29.845,29.575,29.7775,97848204
1519,AAPL.O,2017-01-11T00:00:00Z,29.685,29.9825,29.65,29.9375,110354372
1520,AAPL.O,2017-01-12T00:00:00Z,29.72375,29.825,29.5525,29.8125,108344880
1521,AAPL.O,2017-01-13T00:00:00Z,29.7775,29.905,29.7025,29.76,104447792
1522,AAPL.O,2017-01-17T00:00:00Z,29.585,30.06,29.555,30.0,137759372
1523,AAPL.O,2017-01-18T00:00:00Z,30.0,30.125,29.9275,29.9975,94851844
1524,AAPL.O,2017-01-19T00:00:00Z,29.85,30.0225,29.8425,29.945,102389164
1525,AAPL.O,2017-01-20T00:00:00Z,30.1125,30.1125,29.93365,30.0,130391568
1526,AAPL.O,2017-01-23T00:00:00Z,30.0,30.2025,29.9425,30.02,88200872
1527,AAPL.O,2017-01-24T00:00:00Z,29.8875,30.025,29.875,29.9925,92844152
1528,AAPL.O,2017-01-25T00:00:00Z,30.105,30.525,30.07,30.47,130346692
1529,AAPL.O,2017-01-26T00:00:00Z,30.4175,30.61,30.4,30.485,105350304
1530,AAPL.O,2017-01-27T00:00:00Z,30.535,30.5875,30.4,30.4875,82251776
1531,AAPL.O,2017-01-30T00:00:00Z,30.2325,30.4075,30.165,30.4075,121510012
1532,AAPL.O,2017-01-31T00:00:00Z,30.2875,30.3475,30.155,30.3375,196803972
1533,AAPL.O,2017-02-01T00:00:00Z,31.7575,32.6225,31.7525,32.1875,447940160
1534,AAPL.O,2017-02-02T00:00:00Z,31.99375,32.3475,31.945,32.1325,134841644
1535,AAPL.O,2017-02-03T00:00:00Z,32.0775,32.2975,32.04,32.27,98029204
1536,AAPL.O,2017-02-06T00:00:00Z,32.2825,32.625,32.225,32.5725,107383696
1537,AAPL.O,2017-02-07T00:00:00Z,32.635,33.0225,32.6125,32.8825,152735364
1538,AAPL.O,2017-02-08T00:00:00Z,32.8375,33.055,32.805,33.01,92016288
1539,AAPL.O,2017-02-09T00:00:00Z,32.9125,33.11125,32.78,33.105,113399436
1540,AAPL.O,2017-02-10T00:00:00Z,33.115,33.235,33.0125,33.03,80261832
1541,AAPL.O,2017-02-13T00:00:00Z,33.27,33.455,33.1875,33.3225,92141684
1542,AAPL.O,2017-02-14T00:00:00Z,33.3675,33.7725,33.3125,33.755,132904892
1543,AAPL.O,2017-02-15T00:00:00Z,33.88,34.0675,33.655,33.8775,142492400
1544,AAPL.O,2017-02-16T00:00:00Z,33.9175,33.975,33.70995,33.83625,90338220
1545,AAPL.O,2017-02-17T00:00:00Z,33.775,33.9575,33.775,33.93,88792788
1546,AAPL.O,2017-02-21T00:00:00Z,34.0575,34.1875,33.995,34.175,98028624
1547,AAPL.O,2017-02-22T00:00:00Z,34.1075,34.28,34.0275,34.2775,83347728
1548,AAPL.O,2017-02-23T00:00:00Z,34.345,34.37,34.075,34.1325,83152744
1549,AAPL.O,2017-02-24T00:00:00Z,33.9775,34.165,33.82,34.165,87106340
1550,AAPL.O,2017-02-27T00:00:00Z,34.285,34.35875,34.07,34.2325,81029704
1551,AAPL.O,2017-02-28T00:00:00Z,34.27,34.35875,34.175,34.2475,93931440
1552,AAPL.O,2017-03-01T00:00:00Z,34.4725,35.0375,34.39875,34.9475,145658340
1553,AAPL.O,2017-03-02T00:00:00Z,35.0,35.06965,34.69,34.74,104843936
1554,AAPL.O,2017-03-03T00:00:00Z,34.695,34.9575,34.6475,34.945,86284484
1555,AAPL.O,2017-03-06T00:00:00Z,34.84125,34.9425,34.648975,34.835,87000176
1556,AAPL.O,2017-03-07T00:00:00Z,34.765,34.995,34.6975,34.88,69785188
1557,AAPL.O,2017-03-08T00:00:00Z,34.7375,34.95,34.705,34.75,74828944
