,MKT_Index,SMB_Index,HML_Index,RF_Index,MKT-RF,SMB,HML,RF
19690228,2550.632763,201.1899772,507.0878844,208.059786,-0.05,-0.07,0.08,0.026
19690303,2554.968838,200.5059313,506.1751262,208.1076398,0.17,-0.34,-0.18,0.023
19690304,2580.26303,200.6462854,506.8837713,208.1555045,0.99,0.07,0.14,0.023
19690305,2588.777898,200.887061,505.6165619,208.2033803,0.33,0.12,-0.25,0.023
19690306,2558.230319,200.2643111,508.8019463,208.2512671,-1.18,-0.31,0.63,0.023
19690307,2553.625504,198.7022494,510.6336333,208.2991649,-0.18,-0.78,0.36,0.023
19690310,2562.563193,199.0400433,508.3357819,208.3470737,0.35,0.17,-0.45,0.023
19690311,2572.813446,199.3983153,508.7932841,208.3949935,0.4,0.18,0.09,0.023
19690312,2565.352287,199.3983153,509.86175,208.4429243,-0.29,0,0.21,0.023
19690313,2547.138286,198.9396992,511.2383767,208.4908662,-0.71,-0.23,0.27,0.023
19690314,2534.147881,198.2831982,512.3631012,208.5388191,-0.51,-0.33,0.22,0.023
19690317,2539.469591,197.7874902,509.3401589,208.586783,0.21,-0.25,-0.59,0.023
19690318,2546.834053,198.5193039,508.7798847,208.634758,0.29,0.37,-0.11,0.023
19690319,2564.916575,198.6384155,507.406179,208.682744,0.71,0.06,-0.27,0.023
19690320,2580.819057,199.2939223,506.7972916,208.730741,0.62,0.33,-0.12,0.023
19690321,2575.657419,199.9117334,507.9122456,208.7787491,-0.2,0.31,0.22,0.023
19690324,2571.536367,200.1316363,507.8614544,208.8267682,-0.16,0.11,-0.01,0.023
19690325,2574.622211,200.1116232,506.6425869,208.8747984,0.12,-0.01,-0.24,0.023
19690326,2591.099793,199.7113999,507.0985652,208.9228396,0.64,-0.2,0.09,0.023
19690327,2608.719272,199.9510536,506.2872075,208.9708918,0.68,0.12,-0.16,0.023
19690328,2618.893277,200.6708774,504.7177172,209.0189551,0.39,0.36,-0.31,0.023
19690401,2615.226826,200.8314141,506.8880034,209.0712099,-0.14,0.08,0.43,0.025
19690402,2596.658716,200.3293356,508.6114226,209.1234777,-0.71,-0.25,0.34,0.025
19690403,2594.321723,200.2692368,509.3234786,209.1757585,-0.09,-0.03,0.14,0.025
19690407,2571.491692,199.8086175,508.4066963,209.2280525,-0.88,-0.23,-0.18,0.025
19690408,2576.891824,199.6088089,510.3894824,209.2803595,0.21,-0.1,0.39,0.025
19690409,2597.24927,199.4092001,508.1437687,209.3326796,0.79,-0.1,-0.44,0.025
19690410,2608.936892,199.2696137,508.7027269,209.3850127,0.45,-0.07,0.11,0.025
19690411,2611.284935,199.4489563,508.9570782,209.437359,0.09,0.09,0.05,0.025
19690414,2607.629136,199.0899482,509.1097653,209.4897183,-0.14,-0.18,0.03,0.025
19690415,2605.021507,198.8510403,508.2442787,209.5420908,-0.1,-0.12,-0.17,0.025
19690416,2581.576313,198.9504658,510.0739581,209.5944763,-0.9,0.05,0.36,0.025
19690417,2584.416047,198.7316203,510.5330247,209.6468749,0.11,-0.11,0.09,0.025
19690418,2594.236828,198.1155522,511.5540908,209.6992866,0.38,-0.31,0.2,0.025
19690421,2574.261205,197.5608287,512.6283544,209.7517115,-0.77,-0.28,0.21,0.025
19690422,2578.380022,197.3039996,511.0904693,209.8041494,0.16,-0.13,-0.3,0.025
19690423,2580.958403,197.8564508,511.0904693,209.8566004,0.1,0.28,0,0.025
19690424,2591.798428,197.7575226,510.732706,209.9090646,0.42,-0.05,-0.07,0.025
19690425,2603.461521,197.9355044,510.3751931,209.9615418,0.45,0.09,-0.07,0.025
19690428,2612.31329,197.7969495,509.5585928,210.0140322,0.34,-0.07,-0.16,0.025
19690429,2633.99549,198.2518825,507.1127115,210.0665357,0.83,0.23,-0.48,0.025
19690430,2656.647851,199.0845404,504.4757254,210.1190524,0.86,0.42,-0.52,0.025
19690501,2653.991204,199.8012447,504.4757254,210.1673797,-0.1,0.36,0,0.023
19690502,2666.199563,199.7013441,504.9297536,210.2157182,0.46,-0.05,0.09,0.023
19690505,2678.197461,200.3403884,503.5159503,210.2640679,0.45,0.32,-0.28,0.023
19690506,2690.24935,200.1600821,502.7606763,210.3124286,0.45,-0.09,-0.15,0.023
19690507,2684.599826,199.8198099,504.3695105,210.3608005,-0.21,-0.17,0.32,0.023
19690508,2693.727465,199.5000982,503.3103345,210.4091834,0.34,-0.16,-0.21,0.023
19690509,2696.15182,199.1808981,504.2666242,210.4575775,0.09,-0.16,0.19,0.023
19690512,2691.029132,198.8422906,504.6700375,210.5059828,-0.19,-0.17,0.08,0.023
19690513,2701.793248,198.882059,503.7616314,210.5543992,0.4,0.02,-0.18,0.023
19690514,2720.165442,198.1263072,504.265393,210.6028267,0.68,-0.38,0.1,0.023
19690515,2712.004946,198.2253703,505.3243503,210.6512653,-0.3,0.05,0.21,0.023
19690516,2712.547347,197.8685647,504.5158314,210.6997151,0.02,-0.18,-0.16,0.023
19690519,2688.948185,198.3434492,505.8780241,210.7481761,-0.87,0.24,0.27,0.023
19690520,2666.36102,198.6409644,506.9909558,210.7966481,-0.84,0.15,0.22,0.023
19690521,2677.559737,198.7402849,506.1290712,210.8451314,0.42,0.05,-0.17,0.023
19690522,2682.6471,198.3229303,507.6474584,210.8936257,0.19,-0.21,0.3,0.023
19690523,2682.110571,198.1841042,507.0382814,210.9421313,-0.02,-0.07,-0.12,0.023
19690526,2676.74635,198.2633779,506.7847623,210.990648,-0.2,0.04,-0.05,0.023
19690527,2655.600053,198.1444198,507.7476533,211.0391758,-0.79,-0.06,0.19,0.023
19690528,2648.695493,198.5208942,506.1228608,211.0877148,-0.26,0.19,-0.32,0.023
19690529,2654.787493,198.6598589,506.7808206,211.136265,0.23,0.07,0.13,0.023
19690602,2640.45164,198.7194568,506.6287863,211.1869377,-0.54,0.03,-0.03,0.024
19690603,2631.474105,198.1232985,507.186078,211.2376226,-0.34,-0.3,0.11,0.024
19690604,2630.158368,198.0242368,507.0339222,211.2883196,-0.05,-0.05,-0.03,0.024
19690605,2632.262495,197.7866077,506.0705577,211.3390288,0.08,-0.12,-0.19,0.024
19690606,2614.099883,197.5888211,505.0584166,211.3897502,-0.69,-0.1,-0.2,0.024
19690609,2588.481704,197.3517145,503.7452647,211.4404837,-0.98,-0.12,-0.26,0.024
19690610,2568.032699,197.292509,503.392643,211.4912294,-0.79,-0.03,-0.07,0.024
19690611,2542.352372,196.6217145,504.4497676,211.5419873,-1,-0.34,0.21,0.024
19690612,2506.250968,195.5599572,505.9631169,211.5927574,-1.42,-0.54,0.3,0.024
19690613,2514.020346,195.0319453,505.2041722,211.6435397,0.31,-0.27,-0.15,0.024
19690616,2503.964265,194.1738048,505.5072947,211.6943341,-0.4,-0.44,0.06,0.024
19690617,2490.943651,192.8340055,504.3446279,211.7451407,-0.52,-0.69,-0.23,0.024
19690618,2485.463575,192.6411715,505.1515793,211.7959596,-0.22,-0.1,0.16,0.024
19690619,2463.840042,191.080778,505.5051854,211.8467906,-0.87,-0.81,0.07,0.024
19690620,2445.607625,189.8196449,508.2854639,211.8976338,-0.74,-0.66,0.55,0.024
19690623,2429.711176,187.9973763,507.268893,211.9484893,-0.65,-0.96,-0.2,0.024
19690624,2456.195028,187.8281787,504.6818217,211.9993569,1.09,-0.09,-0.51,0.024
19690625,2446.124628,187.377391,505.9435262,212.0502368,-0.41,-0.24,0.25,0.024
19690626,2450.28304,186.7590457,502.8066764,212.1011288,0.17,-0.33,-0.62,0.024
19690627,2451.998238,186.7963975,502.1530277,212.1520331,0.07,0.02,-0.13,0.024
19690630,2463.27743,187.2633885,501.3495828,212.2029496,0.46,0.25,-0.16,0.024
19690701,2474.608506,187.956263,498.3414853,212.2560003,0.46,0.37,-0.6,0.025
19690702,2495.890139,188.6517012,496.1487828,212.3090643,0.86,0.37,-0.44,0.025
19690703,2514.359726,189.406308,494.3626472,212.3621416,0.74,0.4,-0.36,0.025
19690707,2497.26208,189.2926642,496.9827692,212.4152321,-0.68,-0.06,0.53,0.025
19690708,2462.799863,189.349452,499.26889,212.4683359,-1.38,0.03,0.46,0.025
19690709,2443.097464,188.9328832,499.6683051,212.521453,-0.8,-0.22,0.08,0.025
19690710,2403.763595,188.1582584,501.9168124,212.5745834,-1.61,-0.41,0.45,0.025
19690711,2410.73451,187.0481246,502.0673875,212.627727,0.29,-0.59,0.03,0.025
19690714,2377.707447,186.5617995,505.3810322,212.6808839,-1.37,-0.26,0.66,0.025
19690715,2367.483305,185.5916782,505.8864133,212.7340542,-0.43,-0.52,0.1,0.025
19690716,2392.815376,185.7587107,502.9016834,212.7872377,1.07,0.09,-0.59,0.025
19690717,2405.497298,185.3500415,502.4993621,212.8404345,0.53,-0.22,-0.08,0.025
19690718,2386.734419,185.7392766,504.15761,212.8936446,-0.78,0.21,0.33,0.025
19690722,2349.262688,185.9621637,507.0817241,212.946868,-1.57,0.12,0.58,0.025
19690723,2336.811596,184.697621,504.7491482,213.0001047,-0.53,-0.68,-0.46,0.025
19690724,2326.996987,184.4021048,506.7176699,213.0533547,-0.42,-0.16,0.39,0.025
19690725,2303.028919,183.8673387,509.7579759,213.1066181,-1.03,-0.29,0.6,0.025
19690728,2250.980465,180.9254613,517.2004423,213.1598947,-2.26,-1.6,1.46,0.025
19690729,2230.046347,179.8037234,519.0623639,213.2131847,-0.93,-0.62,0.36,0.025
19690730,2241.642588,180.0914094,513.3007717,213.266488,0.52,0.16,-1.11,0.025
19690731,2291.407053,180.9558482,506.9358421,213.3198046,2.22,0.48,-1.24,0.025
19690801,2336.547772,182.1139656,504.6039372,213.3710014,1.97,0.64,-0.46,0.024
19690804,2324.164069,182.0593314,506.370051,213.4222104,-0.53,-0.03,0.35,0.024
19690805,2333.925558,181.4403297,504.4458448,213.4734318,0.42,-0.34,-0.38,0.024
19690806,2349.096074,181.8576424,501.6713927,213.5246654,0.65,0.23,-0.55,0.024
19690807,2351.210261,181.7848994,501.5208913,213.5759113,0.09,-0.04,-0.03,0.024
19690808,2350.504897,181.6031145,502.523933,213.6271695,-0.03,-0.1,0.2,0.024
19690811,2336.636919,181.693916,503.1772142,213.67844,-0.59,0.05,0.13,0.024
19690812,2317.476496,181.3305282,504.5357926,213.7297229,-0.82,-0.2,0.27,0.024
19690813,2318.171739,180.8772019,501.6599386,213.781018,0.03,-0.25,-0.57,0.024
19690814,2335.558027,181.5645352,496.8941692,213.8323254,0.75,0.38,-0.95,0.024
19690815,2354.476047,181.2014062,495.0556608,213.8836452,0.81,-0.2,-0.37,0.024
19690818,2371.428274,181.9080917,492.1348324,213.9349773,0.72,0.39,-0.59,0.024
19690819,2384.233987,182.4720067,490.363147,213.9863217,0.54,0.31,-0.36,0.024
19690820,2383.75714,182.3260291,491.0496554,214.0376784,-0.02,-0.08,0.14,0.024
19690821,2389.716533,182.3624943,489.8220313,214.0890474,0.25,0.02,-0.25,0.024
19690822,2405.249691,182.2713131,488.6954406,214.1404288,0.65,-0.05,-0.23,0.024
19690825,2382.880868,182.6358557,491.6276132,214.1918225,-0.93,0.2,0.6,0.024
19690826,2365.24755,182.4166927,492.3158919,214.2432285,-0.74,-0.12,0.14,0.024
19690827,2371.633718,182.5808677,490.2481651,214.2946469,0.27,0.09,-0.42,0.024
19690828,2381.357417,182.2339641,488.4832717,214.3460776,0.41,-0.19,-0.36,0.024
19690829,2398.979462,182.1792939,488.6298167,214.3975207,0.74,-0.03,0.03,0.024
19690902,2396.340584,182.0335504,490.682062,214.4618399,-0.11,-0.08,0.42,0.03
19690903,2379.326566,181.7058901,492.7919948,214.5261785,-0.71,-0.18,0.43,0.03
19690904,2358.626425,181.7240606,491.9542484,214.5905364,-0.87,0.01,-0.17,0.03
19690905,2343.295353,181.6695434,491.9542484,214.6549135,-0.65,-0.03,0,0.03
19690908,2318.222093,181.4152061,493.7252837,214.71931,-1.07,-0.14,0.36,0.03
19690909,2335.376936,180.9435265,491.602265,214.7837258,0.74,-0.26,-0.43,0.03
19690910,2373.677118,180.7987717,487.8660878,214.8481609,1.64,-0.08,-0.76,0.03
19690911,2357.061378,181.6846857,488.4515271,214.9126153,-0.7,0.49,0.12,0.03
19690912,2358.239909,181.4303271,487.7188498,214.9770891,0.05,-0.14,-0.15,0.03
19690915,2372.860996,182.0290472,484.256046,215.0415823,0.62,0.33,-0.71,0.03
19690916,2375.70843,182.3566995,481.1083817,215.1060947,0.12,0.18,-0.65,0.03
19690917,2368.343733,182.5755275,479.1358373,215.1706266,-0.31,0.12,-0.41,0.03
19690918,2374.975096,182.9041635,476.644331,215.2351777,0.28,0.18,-0.52,0.03
19690919,2383.287509,183.6174897,472.1162098,215.2997483,0.35,0.39,-0.95,0.03
19690922,2393.058987,183.4338722,469.2363009,215.3643382,0.41,-0.1,-0.61,0.03
19690923,2392.819682,183.7457098,469.7055372,215.4289475,-0.01,0.17,0.1,0.03
19690924,2388.273324,183.525215,470.3161544,215.4935762,-0.19,-0.12,0.13,0.03
19690925,2370.361274,183.7454452,473.2321146,215.5582243,-0.75,0.12,0.62,0.03
19690926,2353.768745,184.0578125,474.0839324,215.6228918,-0.7,0.17,0.18,0.03
19690929,2336.586234,184.2234645,474.4157911,215.6875786,-0.73,0.09,0.07,0.03
19690930,2329.109158,184.3892656,472.6604527,215.7522849,-0.32,0.09,-0.37,0.03
19691001,2314.43577,184.6842885,473.8421038,215.8083805,-0.63,0.16,0.25,0.026
19691002,2334.339917,184.5550095,470.4778249,215.8644907,0.86,-0.07,-0.71,0.026
19691003,2332.472446,184.2597214,471.1364939,215.9206154,-0.08,-0.16,0.14,0.026
19691006,2336.437649,184.2044435,468.9221523,215.9767548,0.17,-0.03,-0.47,0.026
19691007,2331.063842,184.3149662,469.062829,216.0329087,-0.23,0.06,0.03,0.026
19691008,2318.709204,184.1306512,469.4380793,216.0890773,-0.53,-0.1,0.08,0.026
19691009,2326.360944,183.780803,466.9970012,216.1452605,0.33,-0.19,-0.52,0.026
19691010,2341.48229,184.2586331,464.0549201,216.2014582,0.65,0.26,-0.63,0.026
19691013,2370.750819,185.8248315,460.9921577,216.2576706,1.25,0.85,-0.66,0.026
19691014,2401.096429,185.9734913,461.4070506,216.3138976,1.28,0.08,0.09,0.026
19691015,2402.056868,187.0335402,462.283724,216.3701392,0.04,0.57,0.19,0.026
19691016,2418.63106,187.5572341,461.913897,216.4263955,0.69,0.28,-0.08,0.026
19691017,2416.454292,188.4387531,461.313409,216.4826663,-0.09,0.47,-0.13,0.026
19691020,2423.703655,189.1171326,461.4056716,216.5389518,0.3,0.36,0.02,0.026
19691021,2442.850914,189.8736012,460.5751414,216.5952519,0.79,0.4,-0.18,0.026
19691022,2457.752305,190.0824621,461.6344643,216.6515667,0.61,0.11,0.23,0.026
19691023,2449.641722,190.1775034,461.9114449,216.7078961,-0.33,0.05,0.06,0.026
19691024,2466.54425,190.2155389,457.8928154,216.7642402,0.69,0.02,-0.87,0.026
19691027,2464.077706,191.0144441,457.2517654,216.8205989,-0.1,0.42,-0.14,0.026
19691028,2456.439065,190.7279225,457.9376431,216.8769722,-0.31,-0.15,0.15,0.026
19691029,2434.331113,190.766068,460.273125,216.9333602,-0.9,0.02,0.51,0.026
19691030,2438.469476,191.1285236,459.0303876,216.9897629,0.17,0.19,-0.27,0.026
19691031,2446.760272,191.204975,459.0303876,217.0461802,0.34,0.04,0,0.026
19691103,2445.04754,190.7078421,460.1320605,217.1047827,-0.07,-0.26,0.24,0.027
19691104,2446.759073,191.1083285,457.8314002,217.163401,0.07,0.21,-0.5,0.027
19691105,2458.014165,190.9172202,455.9085084,217.2220351,0.46,-0.1,-0.42,0.027
19691106,2461.455385,190.6308444,454.9055096,217.2806851,0.14,-0.15,-0.22,0.027
19691107,2477.454845,190.1161411,454.7235474,217.3393509,0.65,-0.27,-0.04,0.027
19691110,2478.941318,189.7168972,454.8144921,217.3980325,0.06,-0.21,0.02,0.027
19691111,2469.769235,189.6599821,456.2244171,217.45673,-0.37,-0.03,0.31,0.027
19691112,2465.570627,189.8875741,455.4488356,217.5154433,-0.17,0.12,-0.17,0.027
19691113,2451.023761,189.1470126,457.1339962,217.5741724,-0.59,-0.39,0.37,0.027
19691114,2440.484358,188.9578655,457.8196972,217.6329175,-0.43,-0.1,0.15,0.027
19691117,2421.204532,188.4287835,458.4148628,217.6916784,-0.79,-0.28,0.13,0.027
19691118,2419.025448,187.580854,458.0939724,217.7504551,-0.09,-0.45,-0.07,0.027
19691119,2405.720808,187.0181114,460.6134893,217.8092477,-0.55,-0.3,0.55,0.027
19691120,2378.776735,186.0643191,462.4559433,217.8680562,-1.12,-0.51,0.4,0.027
19691121,2362.363175,185.7107969,464.0282935,217.9268806,-0.69,-0.19,0.34,0.027
19691124,2336.849653,185.0608091,463.610668,217.9857209,-1.08,-0.35,-0.09,0.027
19691125,2331.007529,185.3754124,461.0144483,218.044577,-0.25,0.17,-0.56,0.027
19691126,2339.399156,185.7090882,456.7270139,218.103449,0.36,0.18,-0.93,0.027
19691128,2354.371311,186.1919318,452.890507,218.162337,0.64,0.26,-0.84,0.027
19691201,2336.478089,185.4285449,454.0680223,218.2256041,-0.76,-0.41,0.26,0.029
19691202,2320.590038,185.2987449,453.0236658,218.2888895,-0.68,-0.07,-0.23,0.029
19691203,2292.04678,184.2425421,452.7518516,218.3521933,-1.23,-0.57,-0.06,0.029
19691204,2301.214967,184.1319965,448.5412594,218.4155154,0.4,-0.06,-0.93,0.029
19691205,2292.470351,183.248163,450.4251327,218.4788559,-0.38,-0.48,0.42,0.029
19691208,2263.355977,182.4601959,451.2809405,218.5422148,-1.27,-0.43,0.19,0.029
19691209,2258.829265,181.620879,449.1147919,218.605592,-0.2,-0.46,-0.48,0.029
19691210,2257.248085,181.2939614,445.836254,218.6689876,-0.07,-0.18,-0.73,0.029
19691211,2258.828158,181.1670556,444.8999978,218.7324016,0.07,-0.07,-0.21,0.029
19691212,2265.604643,181.2576391,443.6542778,218.795834,0.3,0.05,-0.28,0.029
19691215,2259.034389,181.4388968,443.1662581,218.8592848,-0.29,0.1,-0.11,0.029
19691216,2236.444045,180.586134,442.9889916,218.922754,-1,-0.47,-0.04,0.029
19691217,2224.367248,180.0082583,442.5903015,218.9862416,-0.54,-0.32,-0.09,0.029
19691218,2259.734687,179.6842435,439.2708743,219.0497476,1.59,-0.18,-0.75,0.029
19691219,2278.264511,179.917833,439.2708743,219.113272,0.82,0.13,0,0.029
19691222,2255.481866,179.3241041,440.8522494,219.1768149,-1,-0.33,0.36,0.029
19691223,2243.527812,178.1764299,442.2188914,219.2403762,-0.53,-0.64,0.31,0.029
19691224,2269.777088,179.0316767,441.7324506,219.3039559,1.17,0.48,-0.11,0.029
19691226,2288.162282,179.2107084,441.6882774,219.367554,0.81,0.1,-0.01,0.029
19691229,2271.001065,178.7626816,441.4674332,219.4311706,-0.75,-0.25,-0.05,0.029
19691230,2279.857969,178.3336512,440.9376723,219.4948057,0.39,-0.24,-0.12,0.029
19691231,2292.397188,179.2609862,439.7030468,219.5584591,0.55,0.52,-0.28,0.029
19700102,2319.447475,181.591379,444.1440476,219.6221311,1.18,1.3,1.01,0.029
19700105,2333.132215,182.8080412,447.3862991,219.6858215,0.59,0.67,0.73,0.029
19700106,2315.867037,182.9908493,448.3258104,219.7495304,-0.74,0.1,0.21,0.029
19700107,2312.393236,183.7411118,446.8463352,219.8132578,-0.15,0.41,-0.33,0.029
19700108,2313.318193,184.0718458,446.0866964,219.8770036,0.04,0.18,-0.17,0.029
19700109,2306.146907,184.4031751,446.3989571,219.9407679,-0.31,0.18,0.07,0.029
19700112,2287.697732,184.2187719,446.3096773,220.0045508,-0.8,-0.1,-0.02,0.029
19700113,2288.84158,183.9424438,444.0781289,220.0683521,0.05,-0.15,-0.5,0.029
19700114,2283.119477,183.7217128,442.7903024,220.1321719,-0.25,-0.12,-0.29,0.029
19700115,2282.206229,183.6114798,440.0450025,220.1960102,-0.04,-0.06,-0.62,0.029
19700116,2263.492138,183.4462295,443.0373085,220.2598671,-0.82,-0.09,0.68,0.029
19700119,2233.840391,184.1800144,447.8221114,220.3237424,-1.31,0.4,1.08,0.029
19700120,2237.637919,184.7141364,446.7025562,220.3876363,0.17,0.29,-0.25,0.029
19700121,2238.980502,184.8619077,447.193929,220.4515487,0.06,0.08,0.11,0.029
19700122,2241.443381,185.1392006,446.970332,220.5154797,0.11,0.15,-0.05,0.029
19700123,2217.684081,184.8985196,448.5794252,220.5794292,-1.06,-0.13,0.36,0.029
19700126,2192.624251,184.3438241,450.5083167,220.6433972,-1.13,-0.3,0.43,0.029
19700127,2177.933668,184.7309461,449.1567918,220.7073838,-0.67,0.21,-0.3,0.029
19700128,2156.372125,185.4513968,448.4830566,220.7713889,-0.99,0.39,-0.15,0.029
19700129,2127.692376,185.3030357,450.3666854,220.8354126,-1.33,-0.08,0.42,0.029
19700130,2108.968683,184.9138993,454.5550956,220.8994549,-0.88,-0.21,0.93,0.029
19700202,2126.262226,183.7674331,454.1005405,220.9701427,0.82,-0.62,-0.1,0.032
19700203,2153.05313,183.5101587,452.9198791,221.0408532,1.26,-0.14,-0.26,0.032
19700204,2137.120537,182.9412772,456.2714862,221.1115863,-0.74,-0.31,0.74,0.032
19700205,2128.358343,182.6302771,456.5452491,221.182342,-0.41,-0.17,0.06,0.032
19700206,2140.915657,182.8859594,455.0386498,221.2531203,0.59,0.14,-0.33,0.032
19700209,2158.471165,182.7213621,453.8555493,221.3239213,0.82,-0.09,-0.26,0.032
19700210,2138.181536,183.3608868,454.1732482,221.394745,-0.94,0.35,0.07,0.032
19700211,2157.42517,183.0308373,450.3581929,221.4655913,0.9,-0.18,-0.84,0.032
19700212,2152.894577,183.5250205,451.7092675,221.5364603,-0.21,0.27,0.3,0.032
19700213,2149.019367,183.469963,454.3743521,221.6073519,-0.18,-0.03,0.59,0.032
19700216,2147.515053,183.8552499,456.1918496,221.6782663,-0.07,0.21,0.4,0.032
19700217,2143.220023,183.6897802,457.2410908,221.7492033,-0.2,-0.09,0.23,0.032
19700218,2168.724342,182.7713313,456.921022,221.8201631,1.19,-0.5,-0.07,0.032
19700219,2174.79677,182.186463,459.0228587,221.8911455,0.28,-0.32,0.46,0.032
19700220,2181.756119,181.0204697,462.8327485,221.9621507,0.32,-0.64,0.83,0.032
19700224,2181.101593,180.8213472,464.5915129,222.0331786,-0.03,-0.11,0.38,0.032
19700225,2214.254337,180.3692938,466.0317466,222.1042292,1.52,-0.25,0.31,0.032
19700226,2202.518789,180.5857369,468.5949212,222.1753026,-0.53,0.12,0.55,0.032
19700227,2217.716168,180.6940884,470.5161604,222.2463987,0.69,0.06,0.41,0.032
19700302,2220.599199,180.4049778,473.5274638,222.3064052,0.13,-0.16,0.64,0.027
19700303,2233.478675,179.6292364,476.2739231,222.3664279,0.58,-0.43,0.58,0.027
19700304,2227.894978,179.8807174,478.8934297,222.4264669,-0.25,0.14,0.55,0.027
19700305,2227.449399,180.2224907,480.473778,222.486522,-0.02,0.19,0.33,0.027
19700306,2212.079998,180.6550247,481.4347256,222.5465934,-0.69,0.24,0.2,0.027
19700309,2188.189534,180.6550247,485.1899164,222.6066809,-1.08,0,0.78,0.027
19700310,2191.253,180.2033872,483.8313847,222.6667847,0.14,-0.25,-0.28,0.027
19700311,2188.185245,179.9691227,485.9602427,222.7269048,-0.14,-0.13,0.44,0.027
19700312,2177.025501,179.5731907,487.9040837,222.787041,-0.51,-0.22,0.4,0.027
19700313,2163.31024,179.0703857,491.4657835,222.8471935,-0.63,-0.28,0.73,0.027
19700316,2138.432172,178.8555013,493.1859138,222.9073623,-1.15,-0.12,0.35,0.027
19700317,2146.772058,178.5514469,490.6706656,222.9675473,0.39,-0.17,-0.51,0.027
19700318,2152.353665,178.31933,491.2594704,223.0277485,0.26,-0.13,0.12,0.027
19700319,2146.111839,177.802204,493.0280045,223.087966,-0.29,-0.29,0.36,0.027
19700320,2134.952058,176.9487534,496.2819893,223.1481998,-0.52,-0.48,0.66,0.027
19700323,2131.963125,176.5948559,496.0338483,223.2084498,-0.14,-0.2,-0.05,0.027
19700324,2153.495953,175.6589032,493.8512994,223.2687161,1.01,-0.53,-0.44,0.027
19700325,2199.580766,175.8872597,491.3820429,223.3289986,2.14,0.13,-0.5,0.027
19700326,2201.780347,176.3973328,490.7923845,223.3892974,0.1,0.29,-0.12,0.027
19700330,2195.615362,176.5560904,489.467245,223.4496125,-0.28,0.09,-0.27,0.027
19700331,2194.517554,176.5207792,490.1035524,223.5099439,-0.05,-0.02,0.13,0.027
19700401,2204.392883,176.4148667,490.2505835,223.5613512,0.45,-0.06,0.03,0.023
19700402,2195.795751,176.6089231,490.8879093,223.6127703,-0.39,0.11,0.13,0.023
19700403,2185.036352,176.6442448,495.4531668,223.6642013,-0.49,0.02,0.93,0.023
19700406,2166.90055,176.149641,500.9031517,223.715644,-0.83,-0.28,1.1,0.023
19700407,2159.099708,175.9206464,504.0087512,223.7670986,-0.36,-0.13,0.62,0.023
19700408,2154.997419,175.4984369,504.4119582,223.8185651,-0.19,-0.24,0.08,0.023
19700409,2152.842421,174.3752469,506.3791648,223.8700433,-0.1,-0.64,0.39,0.023
19700410,2143.369914,173.6777459,504.7587515,223.9215335,-0.44,-0.4,-0.32,0.023
19700413,2124.079585,172.2014851,510.0587184,223.9730354,-0.9,-0.85,1.05,0.023
19700414,2105.812501,171.271597,511.792918,224.0245492,-0.86,-0.54,0.34,0.023
19700415,2099.284482,170.9119267,513.3282968,224.0760749,-0.31,-0.21,0.3,0.023
19700416,2075.352639,170.3650085,516.6649307,224.1276123,-1.14,-0.32,0.65,0.023
19700417,2068.503975,169.9561325,517.2849286,224.1791617,-0.33,-0.24,0.12,0.023
19700420,2073.054684,169.9391369,514.5433185,224.2307229,0.22,-0.01,-0.53,0.023
19700421,2061.238272,169.4293195,517.9393044,224.282296,-0.57,-0.3,0.66,0.023
19700422,2030.731946,168.4127436,523.2222853,224.3338809,-1.48,-0.6,1.02,0.023
19700423,1997.224869,167.3854258,526.2046523,224.3854777,-1.65,-0.61,0.57,0.023
19700424,1987.039022,166.4982831,527.0992003,224.4370864,-0.51,-0.53,0.17,0.023
19700427,1950.477504,165.049748,531.3687038,224.4887069,-1.84,-0.87,0.81,0.023
19700428,1921.805485,164.0594495,534.3443685,224.5403393,-1.47,-0.6,0.56,0.023
19700429,1962.35558,164.2891327,522.535358,224.5919836,2.11,0.14,-2.21,0.023
19700430,1954.506158,164.5848532,525.5138095,224.6436397,-0.4,0.18,0.57,0.023
19700501,1951.769849,164.5683947,526.0918747,224.6998006,-0.14,-0.01,0.11,0.025
19700504,1901.023833,163.8607506,534.877609,224.7559756,-2.6,-0.43,1.67,0.025
19700505,1879.542264,162.9922886,537.8729236,224.8121646,-1.13,-0.53,0.56,0.025
19700506,1902.096771,163.6116593,533.0858546,224.8683676,1.2,0.38,-0.89,0.025
19700507,1913.319142,163.6934651,532.6593859,224.9245847,0.59,0.05,-0.08,0.025
19700508,1903.369883,163.6443571,534.2040981,224.9808159,-0.52,-0.03,0.29,0.025
19700511,1882.242477,163.5952638,537.6230044,225.0370611,-1.11,-0.03,0.64,0.025
19700512,1864.737622,163.2353542,540.418644,225.0933203,-0.93,-0.22,0.52,0.025
19700513,1831.91824,162.3865304,545.8228304,225.1495937,-1.76,-0.52,1,0.025
19700514,1803.889891,160.9737676,549.0977674,225.205881,-1.53,-0.87,0.6,0.025
19700515,1836.901076,160.4264568,543.8813386,225.2621825,1.83,-0.34,-0.95,0.025
19700518,1839.289047,160.2820729,544.8059369,225.3184981,0.13,-0.09,0.17,0.025
19700519,1802.319337,160.0256216,551.5615305,225.3748277,-2.01,-0.16,1.24,0.025
19700520,1754.377643,159.2414961,560.4416712,225.4311714,-2.66,-0.49,1.61,0.025
